Id,Fecha,Año,Mes,Día,Día_Semana,Hora completa,Hora,Numero_víctimas,Participantes,Rol,Acusado,Victima,Sexo,Edad,Rango_etario,Fecha_fallecimiento,Lugar_del_hecho,Tipo_de_calle,Calle,Cruce,Dirección normalizada,Comuna,Barrios,Coordenada_x,Coordenada_y,Pos x,Pos y,Semestre
2019-0002,2019-01-09,2019,1,9,Miercoles,04:00:00,4,1,AUTO-CARGAS,CONDUCTOR,CARGAS,AUTO,MASCULINO,32, Entre 21- 40,2019-01-09 00:00:00,"CASTAÑARES AV. Y MORENO, PERITO AV.",AVENIDA,CASTA?ARES AV.,"MORENO, PERITO AV.","CASTAÃ‘ARES AV. y MORENO, PERITO AV.",7,FLORES - PARQUE CHACABUCO,100794.20933352,97609.18063839,-58.45463662,-34.65082149,2019-1
2019-0003,2019-01-12,2019,1,12,Sabado,08:00:00,8,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,23, Entre 21- 40,2019-01-12 00:00:00,SAN MARTIN AV. Y TERRADA,AVENIDA,SAN MARTIN AV.,TERRADA,SAN MARTIN AV. y TERRADA,15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,97439.07314838,103559.40773606,-58.49121672,-34.59718073,2019-1
2019-0004,2019-01-14,2019,1,14,Lunes,19:58:00,19,1,AUTO-PASAJEROS,CONDUCTOR,PASAJEROS,AUTO,MASCULINO,71,Entre 61-80,2019-01-14 00:00:00,"PERON, EVA AV. Y MEDINA",AVENIDA,"PERON, EVA AV.",MEDINA,"PERON, EVA AV. y MEDINA",9,LINIERS - MATADEROS - PARQUE AVELLANEDA,99087.21233087,97384.56622913,-58.47325712,-34.65284605,2019-1
2019-0005,2019-01-19,2019,1,19,Sabado,12:00:00,12,1,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,MASCULINO,43,Entre 41-60,2019-01-19 00:00:00,"JUSTO, JUAN B. AV. Y ALVAREZ JONTE AV.",AVENIDA,"JUSTO, JUAN B. AV.",ALVAREZ JONTE AV.,"JUSTO, JUAN B. AV. y ALVAREZ JONTE AV.",10,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,94701.87719386,99493.36109269,-58.52108101,-34.63382309,2019-1
2019-0006,2019-01-23,2019,1,23,Miercoles,05:45:00,5,1,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,12,Menos de 20,2019-01-23 00:00:00,"OBLIGADO RAFAEL, AV. COSTANERA 4650",AVENIDA,"OBLIGADO RAFAEL, AV.COSTANERA",,"OBLIGADO RAFAEL, AV.COSTANERA 4650",14,PALERMO,104292.73762877,108227.3790069,-58.41652702,-34.55509606,2019-1
2019-0007,2019-01-26,2019,1,26,Sabado,19:34:00,19,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,35, Entre 21- 40,2019-01-26 00:00:00,"MITRE, BARTOLOME Y YATAY",CALLE,"MITRE, BARTOLOME",YATAY,"MITRE, BARTOLOME y YATAY",5,ALMAGRO - BOEDO,103153.61467028,102057.67908768,-58.42891604,-34.61071660,2019-1
2019-0008,2019-01-30,2019,1,30,Miercoles,22:45:00,22,1,MULTIPLE,CONDUCTOR,MULTIPLE,MOTO,MASCULINO,42,Entre 41-60,2019-01-31 00:00:00,"PAZ, GRAL. AV. 16080",GRAL PAZ,"PAZ, GRAL. AV.",,"PAZ, GRAL. AV. 16080",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,98650.97430792,93088.91481914,-58.47802293,-34.69156793,2019-1
2019-0009,2019-01-31,2019,1,31,Jueves,14:55:00,14,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,34, Entre 21- 40,2019-01-31 00:00:00,CHACABUCO Y SAN JUAN AV.,AVENIDA,CHACABUCO,SAN JUAN AV.,CHACABUCO y SAN JUAN AV.,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,108038.17400278,100802.81492813,-58.37564821,-34.62200207,2019-1
2019-0010,2019-02-02,2019,2,2,Sabado,07:50:00,7,2,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,,,2019-02-02 00:00:00,DEL LIBERTADOR AV. 4100,AVENIDA,DEL LIBERTADOR AV.,,DEL LIBERTADOR AV. 4100,14,PALERMO,103359.87920798,106617.17056502,-58.42668489,-34.56961468,2019-1
2019-0010,2019-02-02,2019,2,2,Sabado,07:50:00,7,2,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,59,Entre 41-60,2019-02-02 00:00:00,DEL LIBERTADOR AV. 4100,AVENIDA,DEL LIBERTADOR AV.,,DEL LIBERTADOR AV. 4100,14,PALERMO,103359.87920798,106617.17056502,-58.42668489,-34.56961468,2019-1
2019-0011,2019-02-10,2019,2,10,Domingo,01:00:00,1,1,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,,,2019-02-10 00:00:00,"PAZ, GRAL. AV. Y ALBERDI, JUAN BAUTISTA AV.",GRAL PAZ,"PAZ, GRAL. AV.","ALBERDI, JUAN BAUTISTA AV.","PAZ, GRAL. AV. y ALBERDI, JUAN BAUTISTA AV.",9,LINIERS - MATADEROS - PARQUE AVELLANEDA,94949.530515,96309.49139706,-58.51839930,-34.66252488,2019-1
2019-0012,2019-02-17,2019,2,17,Domingo,03:16:00,3,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,31, Entre 21- 40,2019-02-20 00:00:00,"CASTAÑARES AV. Y GORDILLO, TIMOTEO",AVENIDA,CASTA?ARES AV.,"GORDILLO, TIMOTEO","CASTAÃ‘ARES AV. y GORDILLO, TIMOTEO",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,98072.98959434,94742.80804806,-58.48432691,-34.67665828,2019-1
2019-0013,2019-02-20,2019,2,20,Miercoles,07:30:00,7,1,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,39, Entre 21- 40,2019-03-02 00:00:00,SALVIGNY Y MOM,CALLE,SALVIGNY,MOM,SALVIGNY y MOM,7,FLORES - PARQUE CHACABUCO,102701.07793891,98301.55899449,-58.43383830,-34.64457699,2019-1
2019-0014,2019-02-20,2019,2,20,Miercoles,17:30:00,17,1,MOTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,69,Entre 61-80,2019-02-20 00:00:00,"LAMARCA, EMILIO 5402",CALLE,"LAMARCA, EMILIO",,"LAMARCA, EMILIO 5402",11,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,95105.4222919,104734.4941629,-58.51664939,-34.58657938,2019-1
2019-0015,2019-02-23,2019,2,23,Sabado,06:57:00,6,1,AUTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,AUTO,MASCULINO,21, Entre 21- 40,2019-02-23 00:00:00,SAN MARTIN AV. 5638,AVENIDA,SAN MARTIN AV.,,SAN MARTIN AV. 5638,11,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,96988.34526261,103575.43345979,-58.49613012,-34.59703502,2019-1
2019-0016,2019-02-24,2019,2,24,Domingo,02:00:00,2,1,MOTO-PASAJEROS,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,40,Entre 41-60,2019-02-24 00:00:00,"CARRILLO, RAMON, DR. Y FINOCHIETTO ENRIQUE DR.",CALLE,"CARRILLO, RAMON, DR.",FINOCHIETTO ENRIQUE DR.,"CARRILLO, RAMON, DR. y FINOCHIETTO ENRIQUE DR.",4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,107350.48403234,99520.90259673,-58.38313603,-34.63356284,2019-1
2019-0017,2019-03-03,2019,3,3,Domingo,07:00:00,7,1,AUTO-PASAJEROS,CONDUCTOR,PASAJEROS,AUTO,MASCULINO,22, Entre 21- 40,2019-03-07 00:00:00,MEXICO Y PICHINCHA,CALLE,MEXICO,PICHINCHA,MEXICO y PICHINCHA,3,BALVANERA - SAN CRISTOBAL,105883.57359899,101434.40486977,-58.39914719,-34.61632317,2019-1
2019-0018,2019-03-03,2019,3,3,Domingo,23:30:00,23,1,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,29, Entre 21- 40,2019-03-03 00:00:00,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,"CANTILO, INT.","UDAONDO, GUILLERMO AV.","CANTILO, INT. y UDAONDO, GUILLERMO AV.",13,BELGRANO - COLEGIALES - NUÃ‘EZ,101287.58627255,109848.96522762,-58.44927253,-34.54048625,2019-1
2019-0019,2019-03-06,2019,3,6,Miercoles,12:00:00,12,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,,,26/03/2019,DEL LIBERTADOR AV. 6326,AVENIDA,DEL LIBERTADOR AV.,,DEL LIBERTADOR AV. 6326,13,BELGRANO - COLEGIALES - NUÃ‘EZ,101175.50098927,108378.70762331,-58.45049163,-34.55374003,2019-1
2019-0020,2019-03-07,2019,3,7,Jueves,21:01:00,21,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,43,Entre 41-60,2019-03-07 00:00:00,CHICLANA AV. 3444,AVENIDA,CHICLANA AV.,,CHICLANA AV. 3444,5,ALMAGRO - BOEDO,104622.17042668,99282.25347815,-58.41288952,-34.63572989,2019-1
2019-0021,2019-03-15,2019,3,15,Viernes,22:50:00,22,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,23, Entre 21- 40,2019-03-16 00:00:00,BOYACA AV. Y YERBAL,AVENIDA,BOYACA AV.,YERBAL,BOYACA AV. y YERBAL,7,FLORES - PARQUE CHACABUCO,100537.72694403,100405.74808196,-58.45743597,-34.62561234,2019-1
2019-0022,2019-03-15,2019,3,15,Viernes,1900-01-02 00:00:00,0,1,AUTO-SD,PASAJERO_ACOMPAÑANTE,SD,AUTO,MASCULINO,,,2019-03-15 00:00:00,ENTRE RIOS AV. BAJO PUENTE AUTOPISTA (1260 APROX),AVENIDA,ENTRE RIOS AV.,,ENTRE RIOS AV. 1260,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,106608.39392805,100635.27735528,-58.39123782,-34.62352245,2019-1
2019-0023,2019-03-16,2019,3,16,Sabado,08:28:00,8,1,AUTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,AUTO,MASCULINO,34, Entre 21- 40,2019-03-16 00:00:00,"PAZ, GRAL. AV. Y JACQUES, AMADEO",GRAL PAZ,"PAZ, GRAL. AV.","JACQUES, AMADEO","PAZ, GRAL. AV. y JACQUES, AMADEO",9,LINIERS - MATADEROS - PARQUE AVELLANEDA,93955.07404645,99209.29091025,-58.52922765,-34.63637963,2019-1
2019-0024,2019-03-19,2019,3,19,Martes,1900-01-14 07:12:00,7,1,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,MASCULINO,32, Entre 21- 40,2019-03-19 00:00:00,ANTARTIDA ARGENTINA AV. 1325,AVENIDA,ANTARTIDA ARGENTINA AV.,,ANTARTIDA ARGENTINA AV. 1325,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,108368.93688513,104860.74716674,-58.37208118,-34.58541957,2019-1
2019-0025,2019-03-22,2019,3,22,Viernes,13:10:00,13,1,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,27, Entre 21- 40,2019-04-04 00:00:00,"MITRE, BARTOLOME Y SANCHEZ DE BUSTAMANTE",CALLE,"MITRE, BARTOLOME",SANCHEZ DE BUSTAMANTE,"MITRE, BARTOLOME y SANCHEZ DE BUSTAMANTE",5,ALMAGRO - BOEDO,104468.07400702,102205.91009215,-58.41458534,-34.60937557,2019-1
2019-0026,2019-03-28,2019,3,28,Jueves,07:32:00,7,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,,,2019-03-28 00:00:00,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LARRAZABAL",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","PAZ, GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y PAZ, GRAL. AV.",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,98491.08733048,93092.87943671,-58.47976785,-34.69153196,2019-1
2019-0027,2019-03-28,2019,3,28,Jueves,11:11:00,11,1,MULTIPLE,CICLISTA,MULTIPLE,BICICLETA,MASCULINO,37, Entre 21- 40,2019-03-28 00:00:00,SANTA FE AV. Y AZCUENAGA,AVENIDA,SANTA FE AV.,AZCUENAGA,SANTA FE AV. y AZCUENAGA,2,RECOLETA,105815.7343878,103786.90549585,-58.39990285,-34.59511714,2019-1
2019-0028,2019-04-06,2019,4,6,Sabado,09:15:00,9,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,,,2019-04-06 00:00:00,"JUSTO, JUAN B. AV. y OROÑO, NICASIO",AVENIDA,"JUSTO, JUAN B. AV.","ORO?O, NICASIO","JUSTO, JUAN B. AV. y OROÃ‘O, NICASIO",11,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,100255.56175905,102594.1417992,-58.46051346,-34.60588536,2019-1
2019-0029,2019-04-07,2019,4,7,Domingo,10:15:00,10,1,MOTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,27, Entre 21- 40,2019-04-07 00:00:00,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LACARRA AV.",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","PAZ, GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y PAZ, GRAL. AV.",8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,98491.08733048,93092.87943671,-58.47976785,-34.69153196,2019-1
2019-0030,2019-04-09,2019,4,9,Martes,16:00:00,16,1,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,MASCULINO,25, Entre 21- 40,2019-04-09 00:00:00,"ALVAREZ, DONATO, TTE. GRAL. Y YERBAL",CALLE,"ALVAREZ, DONATO, TTE. GRAL.",YERBAL,"ALVAREZ, DONATO, TTE. GRAL. y YERBAL",7,FLORES - PARQUE CHACABUCO,100800.05107565,100531.46552448,-58.45457546,-34.62447891,2019-1
2019-0031,2019-04-12,2019,4,12,Viernes,19:55:00,19,1,BICICLETA-CARGAS,CICLISTA,CARGAS,BICICLETA,MASCULINO,20, Entre 21- 40,2019-04-12 00:00:00,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,CORDOBA AV.,"MADERO, EDUARDO AV.","CORDOBA AV. y MADERO, EDUARDO AV.",1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,108602.89777103,103429.39485413,-58.36951669,-34.59832047,2019-1
2019-0032,2019-04-16,2019,4,16,Martes,11:00:00,11,1,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,83,Más de 80,2019-04-18 00:00:00,"CAMARONES Y ALVAREZ, DONATO, TTE. GRAL. AV.",AVENIDA,CAMARONES,"ALVAREZ, DONATO, TTE. GRAL. AV.","CAMARONES y ALVAREZ, DONATO, TTE. GRAL. AV.",11,VILLA DEL PARQUE - VILLA  DEVOTO - VILLA GRAL. MITRE - VILLA SANTA RITA,99921.7076873,102754.71427746,-58.46415322,-34.60443790,2019-1
2019-0033,2019-04-18,2019,4,18,Jueves,01:00:00,1,1,MOTO-SD,CONDUCTOR,SD,MOTO,MASCULINO,25, Entre 21- 40,2019-04-18 00:00:00,"AUTOPISTA 25 DE MAYO Y HUERGO, ING. AV.",AUTOPISTA,AUTOPISTA 25 DE MAYO,"HUERGO, ING. AV.","AUTOPISTA 25 DE MAYO y HUERGO, ING. AV.",1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,108916.48040002,100856.88142642,-58.36607137,-34.62150748,2019-1
2019-0034,2019-04-21,2019,4,21,Domingo,09:08:00,9,1,MOTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,,,2019-04-21 00:00:00,"MORENO, PERITO AV. 3050",AVENIDA,"MORENO, PERITO AV.",,"MORENO, PERITO AV. 3050",7,FLORES - PARQUE CHACABUCO,100726.6340253,97597.06610219,-58.45537373,-34.65093074,2019-1
2019-0035,2019-04-23,2019,4,23,Martes,14:10:00,14,1,PEATON-BICICLETA,PEATON,BICICLETA,PEATON,FEMENINO,75,Entre 61-80,2019-04-23 00:00:00,SUIPACHA 665,CALLE,SUIPACHA,,SUIPACHA 665,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,107693.66022765,103185.01912141,-58.37942637,-34.60053054,2019-1
2019-0036,2019-04-26,2019,4,26,Viernes,22:46:00,22,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,34, Entre 21- 40,2019-05-02 00:00:00,RIGLOS Y FORMOSA,CALLE,RIGLOS,FORMOSA,RIGLOS y FORMOSA,6,CABALLITO,102429.80070706,100864.42075191,-58.43680440,-34.62147504,2019-1
2019-0037,2019-05-01,2019,5,1,Miercoles,23:10:00,23,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,17,Menos de 20,2019-05-01 00:00:00,LA RIOJA E INDEPENDENCIA AV.,AVENIDA,LA RIOJA,INDEPENDENCIA AV.,LA RIOJA e INDEPENDENCIA AV.,3,BALVANERA - SAN CRISTOBAL,105091.36704114,101058.15092586,-58.40778291,-34.61971907,2019-1
2019-0038,2019-05-04,2019,5,4,Sabado,14:10:00,14,1,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,42,Entre 41-60,2019-05-05 00:00:00,"UDAONDO, GUILLERMO AV. Y FIGUEROA ALCORTA, PRES. AV.",AVENIDA,"UDAONDO, GUILLERMO AV.","FIGUEROA ALCORTA, PRES. AV.","UDAONDO, GUILLERMO AV. y FIGUEROA ALCORTA, PRES. AV.",13,BELGRANO - COLEGIALES - NUÃ‘EZ,101025.65409402,109205.71453455,-58.45212523,-34.54628513,2019-1
2019-0105,2019-05-05,2019,5,5,Domingo,11:00:00,11,1,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,82,Más de 80,2019-05-08 00:00:00,SANTO TOME Y SEGUROLA AV.,AVENIDA,SANTO TOME,SEGUROLA AV.,SANTO TOME y SEGUROLA AV.,10,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,96164.17004077,101559.58637156,-58.50512382,-34.61520391,2019-1
2019-0039,2019-05-09,2019,5,9,Jueves,03:05:00,3,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,28, Entre 21- 40,2019-05-09 00:00:00,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,SAN PEDRITO AV.,DIRECTORIO AV.,SAN PEDRITO AV. y DIRECTORIO AV.,7,FLORES - PARQUE CHACABUCO,99615.63172945,99306.93173343,-58.46749188,-34.63551751,2019-1
2019-0040,2019-05-09,2019,5,9,Jueves,12:45:00,12,1,MOTO-SD,CONDUCTOR,SD,MOTO,MASCULINO,44,Entre 41-60,2019-05-15 00:00:00,PUAN Y SANTANDER,CALLE,PUAN,SANTANDER,PUAN y SANTANDER,7,FLORES - PARQUE CHACABUCO,101894.68493124,99164.78448252,-58.44263580,-34.63679732,2019-1
2019-0041,2019-05-11,2019,5,11,Sabado,20:30:00,20,1,MULTIPLE,PASAJERO_ACOMPAÑANTE,MULTIPLE,AUTO,FEMENINO,78,Entre 61-80,2019-05-11 00:00:00,"ALBERDI, JUAN BAUTISTA AV. Y ANDALGALA",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",ANDALGALA,"ALBERDI, JUAN BAUTISTA AV. y ANDALGALA",9,LINIERS - MATADEROS - PARQUE AVELLANEDA,95590.61347415,96760.29404728,-58.51140289,-34.65846419,2019-1
2019-0042,2019-05-14,2019,5,14,Martes,15:00:00,15,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,39, Entre 21- 40,2019-05-14 00:00:00,LIMA Y CONSTITUCION,CALLE,LIMA,CONSTITUCION,LIMA y CONSTITUCION,1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,107444.95821447,100509.1546674,-58.38211431,-34.62465368,2019-1
2019-0043,2019-05-21,2019,5,21,Martes,09:00:00,9,1,BICICLETA-CARGAS,CICLISTA,CARGAS,BICICLETA,FEMENINO,,,2019-05-21 00:00:00,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,CORDOBA AV.,"MADERO, EDUARDO AV.","CORDOBA AV. y MADERO, EDUARDO AV.",1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,108602.89777103,103429.39485413,-58.36951669,-34.59832047,2019-1
2019-0044,2019-05-27,2019,5,27,Lunes,12:45:00,12,1,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,77,Entre 61-80,2019-05-29 00:00:00,BOEDO AV. 650,AVENIDA,BOEDO AV.,,BOEDO AV. 650,5,ALMAGRO - BOEDO,104305.46011381,100986.83752228,-58.41635217,-34.62036547,2019-1
2019-0045,2019-06-03,2019,6,3,Lunes,07:27:00,7,1,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,MASCULINO,33, Entre 21- 40,2019-06-03 00:00:00,DEL LIBERTADOR AV. Y REPUBLICA DE LA INDIA,AVENIDA,DEL LIBERTADOR AV.,REPUBLICA DE LA INDIA,DEL LIBERTADOR AV. y REPUBLICA DE LA INDIA,14,PALERMO,104600.49945984,105930.85721602,-58.41316147,-34.57579669,2019-1
2019-0046,2019-06-04,2019,6,4,Martes,09:00:00,9,1,MOTO-AUTO,PASAJERO_ACOMPAÑANTE,AUTO,MOTO,FEMENINO,26, Entre 21- 40,2019-06-04 00:00:00,GRAL PAZ Y CABILDO,GRAL PAZ,"PAZ, GRAL. AV.",CABILDO AV.,"PAZ, GRAL. AV. y CABILDO AV.",13,BELGRANO - COLEGIALES - NUÃ‘EZ,98817.74986778,110096.31367495,-58.47617802,-34.53825652,2019-1
2019-0047,2019-06-06,2019,6,6,Jueves,10:00:00,10,1,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,76,Entre 61-80,2019-06-06 00:00:00,CASEROS AV. 1700,AVENIDA,CASEROS AV.,,CASEROS AV. 1700,4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,107049.58656184,99550.26208324,-58.38641783,-34.63330028,2019-1
2019-0048,2019-06-07,2019,6,7,Viernes,07:00:00,7,1,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,MASCULINO,32, Entre 21- 40,2019-06-07 00:00:00,AVELLANEDA AV. 1548,AVENIDA,AVELLANEDA AV.,,AVELLANEDA AV. 1548,6,CABALLITO,100924.23883176,100986.0105174,-58.45322169,-34.62038137,2019-1
2019-0049,2019-06-08,2019,6,8,Sabado,09:20:00,9,1,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,72,Entre 61-80,2019-06-09 00:00:00,CIUDAD DE LA PAZ Y MENDOZA,CALLE,CIUDAD DE LA PAZ,MENDOZA,CIUDAD DE LA PAZ y MENDOZA,13,BELGRANO - COLEGIALES - NUÃ‘EZ,100441.31384072,107499.63270409,-58.45849057,-34.56166498,2019-1
2019-0050,2019-06-08,2019,6,8,Sabado,23:35:00,23,1,MOTO-CARGAS,CONDUCTOR,CARGAS,MOTO,MASCULINO,21, Entre 21- 40,2019-06-09 00:00:00,"SALGUERO, JERONIMO Y HONDURAS AV.",AVENIDA,"SALGUERO, JERONIMO",HONDURAS AV.,"SALGUERO, JERONIMO y HONDURAS AV.",14,PALERMO,104128.51577643,103898.77571857,-58.41829559,-34.59411677,2019-1
2019-0051,2019-06-11,2019,6,11,Martes,10:00:00,10,1,MOTO-AUTO,CONDUCTOR,AUTO,MOTO,MASCULINO,41,Entre 41-60,2019-06-11 00:00:00,"FILIBERTO, JUAN DE DIOS Y OLAVARRIA",CALLE,"FILIBERTO, JUAN DE DIOS",OLAVARRIA,"FILIBERTO, JUAN DE DIOS y OLAVARRIA",4,BARRACAS - BOCA - NUEVA POMPEYA - PARQUE PATRICIOS,109126.17010339,98991.49558123,-58.36376488,-34.63832093,2019-1
2019-0053,2019-06-14,2019,6,14,Viernes,17:20:00,17,1,AUTO-AUTO,PASAJERO_ACOMPAÑANTE,AUTO,AUTO,MASCULINO,49,Entre 41-60,2019-06-14 00:00:00,ASTURIAS AV. Y CASTAÑARES AV.,AVENIDA,ASTURIAS AV.,CASTA?ARES AV.,ASTURIAS AV. y CASTAÃ‘ARES AV.,8,VILLA LUGANO - VILLA RIACHUELO - VILLA SOLDATI,99896.72991309,96585.690184,-58.46442668,-34.66004784,2019-1
2019-0054,2019-06-20,2019,6,20,Jueves,03:00:00,3,1,MOTO-OBJETO FIJO,CONDUCTOR,OBJETO FIJO,MOTO,MASCULINO,21, Entre 21- 40,2019-06-20 00:00:00,GANDARA 2976,CALLE,GANDARA,,GANDARA 2976,15,AGRONOMIA - CHACARITA -  PARQUE CHAS -  PATERNAL - VILLA CRESPO - VILLA ORTUZAR,98264.06251394,104989.86881414,-58.48222035,-34.58428769,2019-1
2019-0055,2019-06-20,2019,6,20,Jueves,19:45:00,19,1,MOTO-PASAJEROS,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,47,Entre 41-60,2019-06-21 00:00:00,"GUEVARA, TRINIDAD Y MADERO, EDUARDO AV.",AVENIDA,"GUEVARA, TRINIDAD","MADERO, EDUARDO AV.","GUEVARA, TRINIDAD y MADERO, EDUARDO AV.",1,CONSTITUCION - MONTSERRAT - PUERTO MADERO - RETIRO - SAN NICOLAS - SAN TELMO,108724.12468316,102928.79394095,-58.36819005,-34.60283208,2019-1
2019-0056,2019-06-29,2019,6,29,Sabado,17:16:00,17,1,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,75,Entre 61-80,2019-06-29 00:00:00,BOYACA AV. 305,AVENIDA,BOYACA AV.,,BOYACA AV. 305,7,FLORES - PARQUE CHACABUCO,100414.85185956,100661.22751226,-58.45877601,-34.62330939,2019-1
2019-0057,2019-07-05,2019,7,5,Viernes,19:00:00,19,1,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,63,Entre 61-80,2019-07-08 00:00:00,ARTILLEROS Y LA PAMPA,CALLE,ARTILLEROS,LA PAMPA,ARTILLEROS y LA PAMPA,13,BELGRANO - COLEGIALES - NUÃ‘EZ,101957.99726887,107949.81115534,-58.44196498,-34.55760517,2019-2
2019-0058,2019-07-10,2019,7,10,Miercoles,09:20:00,9,1,MOTO-PASAJEROS,CONDUCTOR,PASAJEROS,MOTO,MASCULINO,39, Entre 21- 40,2019-07-10 00:00:00,AUTOPISTA PERITO MORENO ALTURA PASO A NIVEL DE IRIGOYEN,AUTOPISTA,AUTOPISTA PERITO MORENO,,AUTOPISTA PERITO MORENO e IRIGOYEN,10,FLORESTA - MONTE CASTRO - VELEZ SARSFIELD - VERSALLES - VILLA LURO - VILLA REAL,96064.06591151,99221.69236283,-58.50622631,-34.63627822,2019-2
